DocIndex,lda_topic,lda_topic_prob,lda_topic_name
605,23,0.3460449278354645,Search User Document
606,23,0.5341911911964417,Search User Document
607,23,0.29734036326408386,Search User Document
608,7,0.16407114267349243,Insights Enhance Decision
609,8,0.4098999500274658,Provides External Capabilities
610,3,0.5790367126464844,Research Text Development
611,10,0.16868458688259125,Financial Policy Copilot
612,3,0.21201108396053314,Research Text Development
613,3,0.16194991767406464,Research Text Development
614,3,0.7514564394950867,Research Text Development
615,3,0.24421532452106476,Research Text Development
616,12,0.5519229769706726,Training Access Environment
617,17,0.33405935764312744,FAA Development Operational
618,1,0.2741852402687073,Safety Air National
619,36,0.4514225423336029,Technology Based Non
620,23,0.1552039235830307,Search User Document
621,36,0.4166155159473419,Technology Based Non
622,3,0.38640114665031433,Research Text Development
623,23,0.37022536993026733,Search User Document
624,0,0.2980535626411438,Analysis Learning Product
625,23,0.21440738439559937,Search User Document
626,23,0.329449325799942,Search User Document
627,23,0.4721354842185974,Search User Document
628,7,0.850358247756958,Insights Enhance Decision
629,23,0.16440829634666443,Search User Document
630,11,0.2855418622493744,Process Certification Network
631,23,0.28601089119911194,Search User Document
632,34,0.2610902488231659,Learning Machine Outputs
633,25,0.24503760039806366,Plan Compliance Management
634,32,0.7229322791099548,Correct Time Activity
635,34,0.2888623774051666,Learning Machine Outputs
636,34,0.47233057022094727,Learning Machine Outputs
637,34,0.3698447346687317,Learning Machine Outputs
638,28,0.21228627860546112,Text Generative Available
639,3,0.2178252786397934,Research Text Development
640,37,0.3613051474094391,Translation Language Metric
641,34,0.2473781406879425,Learning Machine Outputs
642,7,0.25907570123672485,Insights Enhance Decision
643,3,0.20374420285224915,Research Text Development
644,5,0.41036808490753174,Detection Time Identify
645,14,0.25991272926330566,Risk Health Factors
646,17,0.5099051594734192,FAA Development Operational
647,3,0.5672409534454346,Research Text Development
648,5,0.46388062834739685,Detection Time Identify
649,17,0.6349767446517944,FAA Development Operational
650,6,0.20788422226905823,Text Based Notices
651,3,0.20775040984153748,Research Text Development
652,3,0.4553844928741455,Research Text Development
653,28,0.1573515683412552,Text Generative Available
654,10,0.23209406435489655,Financial Policy Copilot
655,24,0.566343367099762,Response Human Tool
656,3,0.6162529587745667,Research Text Development
657,3,0.3432038724422455,Research Text Development
658,24,0.35471177101135254,Response Human Tool
659,11,0.21981829404830933,Process Certification Network
660,23,0.19890761375427246,Search User Document
661,20,0.2370770126581192,Enterprise Internal Language
662,25,0.30315962433815,Plan Compliance Management
663,35,0.21478553116321564,Advanced Match Platform
664,3,0.3545413017272949,Research Text Development
665,24,0.28746214509010315,Response Human Tool
666,22,0.41156357526779175,Supervisory Evidence Means
667,2,0.36333924531936646,Research Group Activities
668,17,0.3508387506008148,FAA Development Operational
669,3,0.2418871372938156,Research Text Development
670,3,0.31825554370880127,Research Text Development
671,17,0.5118842720985413,FAA Development Operational
672,34,0.18321555852890015,Learning Machine Outputs
673,21,0.3198545277118683,Office Oa Coordination
674,3,0.6295264959335327,Research Text Development
675,3,0.41453486680984497,Research Text Development
676,3,0.5500493049621582,Research Text Development
677,3,0.5931447148323059,Research Text Development
678,3,0.43183866143226624,Research Text Development
679,35,0.5447059869766235,Advanced Match Platform
680,35,0.3981497585773468,Advanced Match Platform
681,34,0.5635434985160828,Learning Machine Outputs
682,34,0.7195168733596802,Learning Machine Outputs
683,24,0.7124128341674805,Response Human Tool
684,38,0.14643357694149017,Paragraphs Usage Recommendation
685,3,0.31456324458122253,Research Text Development
686,33,0.29476699233055115,Track Description Policy
687,14,0.1774113029241562,Risk Health Factors
688,3,0.2905341684818268,Research Text Development
689,34,0.2834407091140747,Learning Machine Outputs
690,5,0.29608362913131714,Detection Time Identify
691,3,0.2423218935728073,Research Text Development
692,17,0.2982460856437683,FAA Development Operational
693,11,0.3453599214553833,Process Certification Network
694,25,0.35489198565483093,Plan Compliance Management
695,3,0.3687545657157898,Research Text Development
696,3,0.24805104732513428,Research Text Development
697,7,0.2749350070953369,Insights Enhance Decision
698,24,0.5591654181480408,Response Human Tool
699,9,0.3612288236618042,Compliance Review Security
700,9,0.2683260142803192,Compliance Review Security
701,23,0.29946109652519226,Search User Document
702,32,0.13111355900764465,Correct Time Activity
703,7,0.47529366612434387,Insights Enhance Decision
704,20,0.2593916356563568,Enterprise Internal Language
705,12,0.20223373174667358,Training Access Environment
706,23,0.21255268156528473,Search User Document
707,14,0.24951013922691345,Risk Health Factors
708,3,0.4293890595436096,Research Text Development
709,23,0.28051474690437317,Search User Document
710,24,0.1861668825149536,Response Human Tool
711,31,0.4504760205745697,Analytics Department Operations
712,7,0.15360476076602936,Insights Enhance Decision
713,15,0.1911739706993103,Code Snippets Generative
714,8,0.2162848263978958,Provides External Capabilities
715,14,0.37566301226615906,Risk Health Factors
716,8,0.2530145049095154,Provides External Capabilities
717,34,0.3118692934513092,Learning Machine Outputs
718,23,0.46501123905181885,Search User Document
719,23,0.47723379731178284,Search User Document
720,5,0.38788115978240967,Detection Time Identify
721,34,0.5548365116119385,Learning Machine Outputs
722,21,0.25725698471069336,Office Oa Coordination
723,14,0.2647251784801483,Risk Health Factors
724,31,0.7068142294883728,Analytics Department Operations
725,3,0.20618554949760437,Research Text Development
726,31,0.28709274530410767,Analytics Department Operations
727,10,0.21043679118156433,Financial Policy Copilot
728,23,0.2275475412607193,Search User Document
729,23,0.27215561270713806,Search User Document
730,23,0.29720938205718994,Search User Document
731,12,0.4424806535243988,Training Access Environment
732,2,0.40973231196403503,Research Group Activities
733,3,0.33014678955078125,Research Text Development
734,34,0.18182635307312012,Learning Machine Outputs
735,30,0.1620640903711319,Procurement Equipment Tool
736,24,0.8129017353057861,Response Human Tool
737,5,0.3095167577266693,Detection Time Identify
738,34,0.2377249002456665,Learning Machine Outputs
739,24,0.25090673565864563,Response Human Tool
740,29,0.3852307200431824,Aircraft Assisted Research
741,36,0.2694202661514282,Technology Based Non
742,5,0.2757207453250885,Detection Time Identify
743,28,0.24298572540283203,Text Generative Available
744,32,0.35613757371902466,Correct Time Activity
745,4,0.4642103612422943,Image Images Time
746,17,0.3719455897808075,FAA Development Operational
747,32,0.2900759279727936,Correct Time Activity
748,4,0.3345794975757599,Image Images Time
749,0,0.5107919573783875,Analysis Learning Product
750,39,0.5395402312278748,Editor Test Synthetic
751,19,0.296357661485672,Taxonomy Human Multiple
752,32,0.31699132919311523,Correct Time Activity
753,12,0.33638936281204224,Training Access Environment
754,23,0.20143663883209229,Search User Document
755,3,0.18790361285209656,Research Text Development
756,5,0.3102787137031555,Detection Time Identify
757,34,0.542264461517334,Learning Machine Outputs
758,7,0.2021089345216751,Insights Enhance Decision
759,24,0.21740874648094177,Response Human Tool
760,18,0.3155679702758789,Topics Prohibited North
761,13,0.32086458802223206,Aircraft Stress Transcripts
762,14,0.1679774969816208,Risk Health Factors
763,39,0.6803522109985352,Editor Test Synthetic
764,0,0.2946867346763611,Analysis Learning Product
765,22,0.5722537636756897,Supervisory Evidence Means
766,3,0.13924004137516022,Research Text Development
767,34,0.5323309302330017,Learning Machine Outputs
768,34,0.49202048778533936,Learning Machine Outputs
769,16,0.2697288393974304,Reports Narratives Surface
770,24,0.4218054711818695,Response Human Tool
771,34,0.7156593799591064,Learning Machine Outputs
772,3,0.4264659583568573,Research Text Development
773,16,0.5289702415466309,Reports Narratives Surface
774,26,0.406119704246521,Events Similar Communications
775,0,0.33241742849349976,Analysis Learning Product
776,34,0.8383936882019043,Learning Machine Outputs
777,10,0.40441185235977173,Financial Policy Copilot
778,34,0.5214697122573853,Learning Machine Outputs
779,24,0.40594810247421265,Response Human Tool
780,22,0.282725065946579,Supervisory Evidence Means
781,34,0.4489060640335083,Learning Machine Outputs
782,9,0.41862964630126953,Compliance Review Security
783,34,0.3406420350074768,Learning Machine Outputs
784,32,0.6013736128807068,Correct Time Activity
785,32,0.36162906885147095,Correct Time Activity
786,33,0.22766387462615967,Track Description Policy
787,5,0.20440314710140228,Detection Time Identify
788,5,0.5939887166023254,Detection Time Identify
789,5,0.329866498708725,Detection Time Identify
790,14,0.46828728914260864,Risk Health Factors
791,5,0.2151876986026764,Detection Time Identify
792,5,0.5700473189353943,Detection Time Identify
793,5,0.46641355752944946,Detection Time Identify
794,30,0.3878541886806488,Procurement Equipment Tool
795,20,0.5723602175712585,Enterprise Internal Language
796,18,0.22042188048362732,Topics Prohibited North
797,3,0.9266533255577087,Research Text Development
798,33,0.34018900990486145,Track Description Policy
799,0,0.23178642988204956,Analysis Learning Product
800,3,0.39132198691368103,Research Text Development
801,3,0.3294736444950104,Research Text Development
802,3,0.7170200943946838,Research Text Development
803,3,0.6456847190856934,Research Text Development
804,30,0.5401482582092285,Procurement Equipment Tool
805,23,0.36218440532684326,Search User Document
806,23,0.5019263625144958,Search User Document
807,17,0.3540876805782318,FAA Development Operational
808,3,0.46518319845199585,Research Text Development
809,3,0.41395995020866394,Research Text Development
810,23,0.3412974774837494,Search User Document
811,23,0.27641668915748596,Search User Document
812,14,0.21805858612060547,Risk Health Factors
813,23,0.3060184419155121,Search User Document
814,3,0.42531833052635193,Research Text Development
815,30,0.47690585255622864,Procurement Equipment Tool
816,30,0.22305601835250854,Procurement Equipment Tool
817,3,0.6941775679588318,Research Text Development
818,24,0.6238557696342468,Response Human Tool
819,9,0.294147253036499,Compliance Review Security
820,23,0.5784209370613098,Search User Document
821,3,0.7715696096420288,Research Text Development
822,35,0.38172000646591187,Advanced Match Platform
823,21,0.25762617588043213,Office Oa Coordination
824,4,0.1978204846382141,Image Images Time
825,35,0.37917542457580566,Advanced Match Platform
826,35,0.32930460572242737,Advanced Match Platform
827,20,0.6031501889228821,Enterprise Internal Language
828,20,0.2388511449098587,Enterprise Internal Language
829,30,0.2961679697036743,Procurement Equipment Tool
830,31,0.28624439239501953,Analytics Department Operations
831,12,0.9099807143211365,Training Access Environment
832,0,0.20150421559810638,Analysis Learning Product
833,20,0.200430765748024,Enterprise Internal Language
834,7,0.45693331956863403,Insights Enhance Decision
835,2,0.30347779393196106,Research Group Activities
836,23,0.4979434907436371,Search User Document
837,23,0.45045197010040283,Search User Document
838,3,0.2641817331314087,Research Text Development
839,23,0.6179071068763733,Search User Document
840,0,0.35978442430496216,Analysis Learning Product
841,3,0.3595508635044098,Research Text Development
842,34,0.13475358486175537,Learning Machine Outputs
843,12,0.47513988614082336,Training Access Environment
844,23,0.5577753186225891,Search User Document
845,3,0.24735358357429504,Research Text Development
846,30,0.5473539233207703,Procurement Equipment Tool
847,23,0.7214028835296631,Search User Document
848,23,0.7024837732315063,Search User Document
849,35,0.2697986364364624,Advanced Match Platform
850,23,0.6078808903694153,Search User Document
851,23,0.624395489692688,Search User Document
852,3,0.22583720088005066,Research Text Development
853,3,0.3100469708442688,Research Text Development
854,17,0.27056005597114563,FAA Development Operational
855,3,0.30868104100227356,Research Text Development
856,16,0.3728289008140564,Reports Narratives Surface
857,3,0.2063562273979187,Research Text Development
858,3,0.21418941020965576,Research Text Development
859,32,0.5127132534980774,Correct Time Activity
860,12,0.721154510974884,Training Access Environment
861,23,0.46970608830451965,Search User Document
862,30,0.20128706097602844,Procurement Equipment Tool
863,12,0.4020976424217224,Training Access Environment
864,25,0.350993812084198,Plan Compliance Management
865,32,0.4180430769920349,Correct Time Activity
866,3,0.2766211926937103,Research Text Development
867,20,0.21383145451545715,Enterprise Internal Language
868,35,0.5467949509620667,Advanced Match Platform
869,33,0.31890642642974854,Track Description Policy
870,0,0.4223538935184479,Analysis Learning Product
871,11,0.3468075096607208,Process Certification Network
872,20,0.23525004088878632,Enterprise Internal Language
873,14,0.3555378019809723,Risk Health Factors
874,17,0.36538782715797424,FAA Development Operational
875,3,0.23371820151805878,Research Text Development
876,23,0.15820616483688354,Search User Document
877,28,0.23282894492149353,Text Generative Available
878,10,0.24903590977191925,Financial Policy Copilot
879,18,0.4954359233379364,Topics Prohibited North
880,27,0.23469661176204681,FOIA Request Act
881,5,0.3455274999141693,Detection Time Identify
882,5,0.42976221442222595,Detection Time Identify
883,3,0.31227773427963257,Research Text Development
884,20,0.3139323592185974,Enterprise Internal Language
885,35,0.39654672145843506,Advanced Match Platform
886,37,0.2525666654109955,Translation Language Metric
887,0,0.16593076288700104,Analysis Learning Product
888,1,0.2930617034435272,Safety Air National
889,12,0.22736570239067078,Training Access Environment
890,12,0.23105327785015106,Training Access Environment
891,12,0.3939504623413086,Training Access Environment
892,35,0.3401992619037628,Advanced Match Platform
893,15,0.4345226585865021,Code Snippets Generative
894,35,0.3918132185935974,Advanced Match Platform
895,35,0.43168652057647705,Advanced Match Platform
896,35,0.2282656580209732,Advanced Match Platform
897,31,0.6873619556427002,Analytics Department Operations
898,12,0.28694063425064087,Training Access Environment
899,22,0.263597309589386,Supervisory Evidence Means
900,15,0.4557677209377289,Code Snippets Generative
901,31,0.6507459878921509,Analytics Department Operations
902,34,0.5217810869216919,Learning Machine Outputs
903,34,0.5677098035812378,Learning Machine Outputs
904,35,0.3726939260959625,Advanced Match Platform
905,24,0.4010275602340698,Response Human Tool
906,35,0.7484269142150879,Advanced Match Platform
907,10,0.22802862524986267,Financial Policy Copilot
908,4,0.4581349492073059,Image Images Time
909,25,0.2521989643573761,Plan Compliance Management
910,3,0.6753026843070984,Research Text Development
911,35,0.20962455868721008,Advanced Match Platform
912,34,0.18660692870616913,Learning Machine Outputs
913,28,0.16926968097686768,Text Generative Available
914,23,0.3210466206073761,Search User Document
915,26,0.25024667382240295,Events Similar Communications
916,25,0.3680537939071655,Plan Compliance Management
917,20,0.34373030066490173,Enterprise Internal Language
918,35,0.20944736897945404,Advanced Match Platform
919,24,0.34532442688941956,Response Human Tool
920,24,0.2554616332054138,Response Human Tool
921,3,0.3305127024650574,Research Text Development
922,10,0.271321564912796,Financial Policy Copilot
923,5,0.48195043206214905,Detection Time Identify
924,23,0.21384626626968384,Search User Document
925,5,0.6527204513549805,Detection Time Identify
926,34,0.21945588290691376,Learning Machine Outputs
927,20,0.3603791296482086,Enterprise Internal Language
928,14,0.26268091797828674,Risk Health Factors
929,5,0.48266077041625977,Detection Time Identify
930,34,0.7409141063690186,Learning Machine Outputs
931,5,0.4445931315422058,Detection Time Identify
932,39,0.23481717705726624,Editor Test Synthetic
933,14,0.4974578320980072,Risk Health Factors
934,5,0.3750841021537781,Detection Time Identify
935,4,0.2503849267959595,Image Images Time
936,3,0.2649424076080322,Research Text Development
937,32,0.3787359595298767,Correct Time Activity
938,10,0.335256427526474,Financial Policy Copilot
939,6,0.659400224685669,Text Based Notices
940,20,0.3729040026664734,Enterprise Internal Language
941,39,0.3000345826148987,Editor Test Synthetic
942,23,0.40931135416030884,Search User Document
943,10,0.3678985834121704,Financial Policy Copilot
944,15,0.2778192162513733,Code Snippets Generative
945,20,0.6388072967529297,Enterprise Internal Language
946,34,0.38227754831314087,Learning Machine Outputs
947,8,0.21378231048583984,Provides External Capabilities
948,25,0.41214054822921753,Plan Compliance Management
949,34,0.29524585604667664,Learning Machine Outputs
950,23,0.26418250799179077,Search User Document
951,39,0.3667546212673187,Editor Test Synthetic
952,39,0.3997330963611603,Editor Test Synthetic
953,35,0.43701812624931335,Advanced Match Platform
954,11,0.34242337942123413,Process Certification Network
955,34,0.24853678047657013,Learning Machine Outputs
956,20,0.6476593613624573,Enterprise Internal Language
957,32,0.3706202208995819,Correct Time Activity
958,23,0.28955206274986267,Search User Document
959,3,0.17887306213378906,Research Text Development
960,34,0.5631995797157288,Learning Machine Outputs
961,39,0.31318533420562744,Editor Test Synthetic
962,34,0.32268011569976807,Learning Machine Outputs
963,34,0.24886475503444672,Learning Machine Outputs
964,34,0.6829424500465393,Learning Machine Outputs
965,21,0.23237305879592896,Office Oa Coordination
966,1,0.2260914146900177,Safety Air National
967,24,0.28811946511268616,Response Human Tool
968,27,0.35425424575805664,FOIA Request Act
969,24,0.3903481364250183,Response Human Tool
970,26,0.25472262501716614,Events Similar Communications
971,37,0.37917107343673706,Translation Language Metric
972,21,0.3353325426578522,Office Oa Coordination
973,7,0.3448404371738434,Insights Enhance Decision
974,0,0.4549824297428131,Analysis Learning Product
975,3,0.28815293312072754,Research Text Development
976,16,0.21631814539432526,Reports Narratives Surface
977,21,0.17782968282699585,Office Oa Coordination
978,8,0.4691019058227539,Provides External Capabilities
979,20,0.20662523806095123,Enterprise Internal Language
980,22,0.3350507915019989,Supervisory Evidence Means
981,3,0.26241275668144226,Research Text Development
982,39,0.3247975707054138,Editor Test Synthetic
983,4,0.4293549954891205,Image Images Time
984,28,0.26192033290863037,Text Generative Available
985,34,0.62593013048172,Learning Machine Outputs
986,29,0.25429245829582214,Aircraft Assisted Research
987,20,0.19448229670524597,Enterprise Internal Language
988,18,0.2238355129957199,Topics Prohibited North
989,35,0.255061537027359,Advanced Match Platform
990,36,0.3694944977760315,Technology Based Non
991,39,0.4550131559371948,Editor Test Synthetic
992,3,0.2182060331106186,Research Text Development
993,3,0.2751148045063019,Research Text Development
994,34,0.5621029138565063,Learning Machine Outputs
995,17,0.30058029294013977,FAA Development Operational
996,23,0.43444758653640747,Search User Document
997,32,0.8533198237419128,Correct Time Activity
998,37,0.37605544924736023,Translation Language Metric
999,32,0.28845974802970886,Correct Time Activity
1000,32,0.9001615047454834,Correct Time Activity
1001,7,0.23533494770526886,Insights Enhance Decision
1002,32,0.9482538104057312,Correct Time Activity
1003,32,0.946187436580658,Correct Time Activity
1004,2,0.49669718742370605,Research Group Activities
1005,32,0.5176749229431152,Correct Time Activity
1006,32,0.6691463589668274,Correct Time Activity
1007,39,0.8022346496582031,Editor Test Synthetic
1008,37,0.2997996509075165,Translation Language Metric
1009,32,0.8377679586410522,Correct Time Activity
1010,32,0.9857450723648071,Correct Time Activity
1011,32,0.9013475775718689,Correct Time Activity
1012,32,0.7655400037765503,Correct Time Activity
1013,32,0.9424657225608826,Correct Time Activity
1014,32,0.864172637462616,Correct Time Activity
1015,32,0.8943215608596802,Correct Time Activity
1016,3,0.20204724371433258,Research Text Development
1017,11,0.2914329171180725,Process Certification Network
1018,15,0.1838652491569519,Code Snippets Generative
1019,15,0.27716705203056335,Code Snippets Generative
1020,23,0.4739663600921631,Search User Document
1021,15,0.2726788818836212,Code Snippets Generative
1022,23,0.417093425989151,Search User Document
1023,39,0.2491719275712967,Editor Test Synthetic
1024,2,0.6192322373390198,Research Group Activities
1025,36,0.2931261658668518,Technology Based Non
1026,23,0.34155187010765076,Search User Document
1027,23,0.22475188970565796,Search User Document
1028,23,0.26208776235580444,Search User Document
1029,29,0.3506242632865906,Aircraft Assisted Research
1030,18,0.4837527275085449,Topics Prohibited North
1031,23,0.1886569708585739,Search User Document
1032,29,0.3303280770778656,Aircraft Assisted Research
1033,26,0.28544867038726807,Events Similar Communications
1034,22,0.36774760484695435,Supervisory Evidence Means
1035,23,0.33297431468963623,Search User Document
1036,20,0.1832369565963745,Enterprise Internal Language
1037,23,0.15862233936786652,Search User Document
1038,26,0.45549020171165466,Events Similar Communications
1039,39,0.3572733700275421,Editor Test Synthetic
1040,3,0.13878534734249115,Research Text Development
1041,11,0.3737315237522125,Process Certification Network
1042,11,0.4446461498737335,Process Certification Network
1043,10,0.8839333057403564,Financial Policy Copilot
1044,32,0.4953620731830597,Correct Time Activity
1045,20,0.38498836755752563,Enterprise Internal Language
1046,30,0.21648310124874115,Procurement Equipment Tool
1047,4,0.20762090384960175,Image Images Time
1048,5,0.34943947196006775,Detection Time Identify
1049,34,0.2520265281200409,Learning Machine Outputs
1050,0,0.3659716546535492,Analysis Learning Product
1051,22,0.5575913786888123,Supervisory Evidence Means
1052,14,0.5892131924629211,Risk Health Factors
1053,34,0.38403216004371643,Learning Machine Outputs
1054,34,0.5930367708206177,Learning Machine Outputs
1055,37,0.40835726261138916,Translation Language Metric
1056,3,0.7024573683738708,Research Text Development
1057,33,0.3663308322429657,Track Description Policy
1058,5,0.33469969034194946,Detection Time Identify
1059,14,0.5726379752159119,Risk Health Factors
1060,35,0.5838634371757507,Advanced Match Platform
1061,5,0.5708961486816406,Detection Time Identify
1062,34,0.42234450578689575,Learning Machine Outputs
1063,20,0.3751673996448517,Enterprise Internal Language
1064,3,0.2044081687927246,Research Text Development
1065,34,0.7587100863456726,Learning Machine Outputs
1066,3,0.2733107805252075,Research Text Development
1067,14,0.5599885582923889,Risk Health Factors
1068,0,0.33420249819755554,Analysis Learning Product
1069,34,0.24994544684886932,Learning Machine Outputs
1070,0,0.23799759149551392,Analysis Learning Product
1071,34,0.6284988522529602,Learning Machine Outputs
1072,34,0.38548287749290466,Learning Machine Outputs
1073,32,0.21989621222019196,Correct Time Activity
1074,34,0.38612300157546997,Learning Machine Outputs
1075,7,0.2616749405860901,Insights Enhance Decision
1076,14,0.43684470653533936,Risk Health Factors
1077,14,0.30300819873809814,Risk Health Factors
1078,3,0.2427436113357544,Research Text Development
1079,34,0.2515532970428467,Learning Machine Outputs
1080,34,0.23919513821601868,Learning Machine Outputs
1081,31,0.3325568437576294,Analytics Department Operations
1082,14,0.3060891926288605,Risk Health Factors
1083,5,0.30701538920402527,Detection Time Identify
1084,2,0.18801558017730713,Research Group Activities
1085,17,0.29714804887771606,FAA Development Operational
1086,0,0.5686010718345642,Analysis Learning Product
1087,24,0.23276391625404358,Response Human Tool
1088,16,0.339009553194046,Reports Narratives Surface
1089,23,0.3351624310016632,Search User Document
1090,3,0.3532494902610779,Research Text Development
1091,20,0.20853890478610992,Enterprise Internal Language
1092,24,0.33695974946022034,Response Human Tool
1093,0,0.3543749451637268,Analysis Learning Product
1094,16,0.2575816512107849,Reports Narratives Surface
1095,8,0.27111318707466125,Provides External Capabilities
1096,34,0.5715044140815735,Learning Machine Outputs
1097,34,0.6425784230232239,Learning Machine Outputs
1098,34,0.5717657208442688,Learning Machine Outputs
1099,34,0.574164867401123,Learning Machine Outputs
1100,34,0.2759641408920288,Learning Machine Outputs
1101,31,0.3406851887702942,Analytics Department Operations
1102,23,0.29695072770118713,Search User Document
1103,32,0.8297152519226074,Correct Time Activity
1104,26,0.3709282875061035,Events Similar Communications
1105,14,0.31357330083847046,Risk Health Factors
1106,23,0.4471089541912079,Search User Document
1107,0,0.47500813007354736,Analysis Learning Product
1108,20,0.1451670378446579,Enterprise Internal Language
1109,3,0.39128103852272034,Research Text Development
1110,34,0.4356463849544525,Learning Machine Outputs
1111,31,0.1940160095691681,Analytics Department Operations
1112,20,0.2728757858276367,Enterprise Internal Language
1113,14,0.30028611421585083,Risk Health Factors
1114,14,0.6621882915496826,Risk Health Factors
1115,22,0.3170306086540222,Supervisory Evidence Means
1116,3,0.33452320098876953,Research Text Development
1117,8,0.4180707335472107,Provides External Capabilities
1118,37,0.28695401549339294,Translation Language Metric
1119,5,0.6454078555107117,Detection Time Identify
1120,0,0.3783387839794159,Analysis Learning Product
1121,0,0.49238210916519165,Analysis Learning Product
1122,31,0.7544344067573547,Analytics Department Operations
1123,17,0.364726722240448,FAA Development Operational
1124,18,0.3401069641113281,Topics Prohibited North
1125,11,0.24869266152381897,Process Certification Network
1126,0,0.30129241943359375,Analysis Learning Product
1127,16,0.35354360938072205,Reports Narratives Surface
1128,36,0.44017520546913147,Technology Based Non
1129,6,0.4446429908275604,Text Based Notices
1130,39,0.1893196403980255,Editor Test Synthetic
1131,34,0.36777251958847046,Learning Machine Outputs
1132,13,0.36997976899147034,Aircraft Stress Transcripts
1133,13,0.4359763562679291,Aircraft Stress Transcripts
1134,13,0.3700682818889618,Aircraft Stress Transcripts
1135,34,0.3484506905078888,Learning Machine Outputs
1136,34,0.5241644382476807,Learning Machine Outputs
1137,3,0.19925804436206818,Research Text Development
1138,3,0.401683509349823,Research Text Development
1139,26,0.5378941893577576,Events Similar Communications
1140,8,0.20860223472118378,Provides External Capabilities
1141,3,0.6415493488311768,Research Text Development
1142,10,0.24478228390216827,Financial Policy Copilot
1143,3,0.5151001214981079,Research Text Development
1144,5,0.4501185417175293,Detection Time Identify
1145,32,0.3997472822666168,Correct Time Activity
1146,24,0.31200143694877625,Response Human Tool
1147,34,0.1399989277124405,Learning Machine Outputs
1148,16,0.4455830454826355,Reports Narratives Surface
1149,32,0.43612366914749146,Correct Time Activity
1150,2,0.26859304308891296,Research Group Activities
1151,2,0.19573840498924255,Research Group Activities
1152,0,0.4420488476753235,Analysis Learning Product
1153,34,0.3343721330165863,Learning Machine Outputs
1154,34,0.23854558169841766,Learning Machine Outputs
1155,5,0.2266281545162201,Detection Time Identify
1156,2,0.607233464717865,Research Group Activities
1157,5,0.4123847484588623,Detection Time Identify
1158,2,0.18451200425624847,Research Group Activities
1159,34,0.3204925060272217,Learning Machine Outputs
1160,37,0.2541782855987549,Translation Language Metric
1161,23,0.2807217240333557,Search User Document
1162,23,0.4247555732727051,Search User Document
1163,37,0.48981547355651855,Translation Language Metric
1164,3,0.2013476938009262,Research Text Development
1165,34,0.37481799721717834,Learning Machine Outputs
1166,34,0.3602484166622162,Learning Machine Outputs
1167,20,0.642641544342041,Enterprise Internal Language
1168,0,0.3484984040260315,Analysis Learning Product
1169,34,0.38202011585235596,Learning Machine Outputs
1170,11,0.16279646754264832,Process Certification Network
1171,34,0.6895275115966797,Learning Machine Outputs
1172,34,0.31631600856781006,Learning Machine Outputs
1173,34,0.9761618971824646,Learning Machine Outputs
1174,29,0.3406354784965515,Aircraft Assisted Research
1175,14,0.2389703392982483,Risk Health Factors
1176,34,0.27057021856307983,Learning Machine Outputs
1177,12,0.29565125703811646,Training Access Environment
1178,34,0.3409492075443268,Learning Machine Outputs
1179,36,0.28564390540122986,Technology Based Non
1180,34,0.4791627824306488,Learning Machine Outputs
1181,35,0.33321112394332886,Advanced Match Platform
1182,17,0.3789905905723572,FAA Development Operational
1183,34,0.5921057462692261,Learning Machine Outputs
1184,34,0.23749634623527527,Learning Machine Outputs
1185,34,0.35829734802246094,Learning Machine Outputs
1186,3,0.24925580620765686,Research Text Development
1187,3,0.4468576908111572,Research Text Development
1188,3,0.38467198610305786,Research Text Development
1189,0,0.3194687068462372,Analysis Learning Product
1190,23,0.3067784607410431,Search User Document
1191,0,0.38678157329559326,Analysis Learning Product
1192,5,0.30963248014450073,Detection Time Identify
1193,39,0.4792831838130951,Editor Test Synthetic
1194,5,0.3789738118648529,Detection Time Identify
1195,5,0.26729926466941833,Detection Time Identify
1196,34,0.3167242407798767,Learning Machine Outputs
1197,34,0.4641497731208801,Learning Machine Outputs
1198,24,0.2987360656261444,Response Human Tool
1199,4,0.39968013763427734,Image Images Time
1200,0,0.21109890937805176,Analysis Learning Product
1201,5,0.31336942315101624,Detection Time Identify
1202,34,0.25887933373451233,Learning Machine Outputs
1203,0,0.17869238555431366,Analysis Learning Product
1204,34,0.5101531744003296,Learning Machine Outputs
1205,2,0.2986252009868622,Research Group Activities
1206,34,0.6759395599365234,Learning Machine Outputs
1207,3,0.2996545433998108,Research Text Development
1208,26,0.6354430317878723,Events Similar Communications
1209,26,0.3356291353702545,Events Similar Communications
1210,5,0.18154257535934448,Detection Time Identify
1211,34,0.7373781800270081,Learning Machine Outputs
1212,35,0.4114172160625458,Advanced Match Platform
1213,24,0.4803207516670227,Response Human Tool
1214,32,0.339233934879303,Correct Time Activity
1215,0,0.4795147478580475,Analysis Learning Product
1216,35,0.29268893599510193,Advanced Match Platform
1217,24,0.20312045514583588,Response Human Tool
1218,34,0.33912965655326843,Learning Machine Outputs
1219,34,0.39608797430992126,Learning Machine Outputs
1220,34,0.3874923586845398,Learning Machine Outputs
1221,6,0.24655677378177643,Text Based Notices
1222,34,0.35170674324035645,Learning Machine Outputs
1223,28,0.255974680185318,Text Generative Available
1224,5,0.7347031235694885,Detection Time Identify
1225,14,0.20547764003276825,Risk Health Factors
1226,35,0.22615471482276917,Advanced Match Platform
1227,34,0.22595222294330597,Learning Machine Outputs
